portfolio,split_date,delta_mse,oos_r2,cw_stat,cw_pval,cw_sig_5pct
Qnt 3,2010-01-01,1.0016603734621168e-05,-0.0032559931703330935,0.05651467311247406,0.4774659033766525,False
Qnt 4,1995-01-01,1.1696488281958978e-05,-0.004403407862809017,-0.11734046955139017,0.5467048717704766,False
Qnt 4,2000-01-01,4.262168083789611e-06,-0.0015421249284197636,0.3022778207478736,0.3812201422379873,False
Qnt 4,2010-01-01,2.1631114035435862e-05,-0.008628522515980341,-0.6173856328858173,0.7315098019312092,False
Hi 20,1995-01-01,1.3213562122139184e-05,-0.006964986075327362,-0.8715108860462133,0.8082623677221838,False
Hi 20,2000-01-01,4.27635189806895e-07,-0.00022351956630317638,0.3899691886355764,0.34827966534687316,False
Hi 20,2010-01-01,2.9895003125395177e-05,-0.017069873675098934,-1.8205899268756882,0.9656653924096883,False
Lo 10,1995-01-01,-5.607618139436693e-05,0.013923131269465872,2.4234170937148845,0.0076876311538779385,True
Lo 10,2000-01-01,-4.769303195293912e-05,0.011275759687895959,2.048413740627513,0.020259738147135442,True
Lo 10,2010-01-01,-7.214012770876375e-05,0.02029703061499566,2.2416122939435725,0.012493220361003865,True
2-Dec,1995-01-01,-1.5441221331212625e-05,0.003442189773746329,1.2741626553944703,0.10130288854461433,False
2-Dec,2000-01-01,-2.1500660242641627e-05,0.004583369174243845,1.298171125397494,0.09711426894560438,False
2-Dec,2010-01-01,-2.7557350227198907e-05,0.006709056635457067,1.1429943904815436,0.12652046004483763,False
3-Dec,1995-01-01,-4.616611141428084e-06,0.0011857389583137534,0.9515202323622859,0.17067017642312,False
3-Dec,2000-01-01,-4.357381353423638e-06,0.0010796610395803485,0.8396719528969157,0.20054617190602952,False
3-Dec,2010-01-01,-4.871909124851831e-06,0.0013133732454764235,0.6344253279966857,0.26290164225656754,False
4-Dec,1995-01-01,-9.634394360073795e-06,0.0026355566110133344,1.122403980406574,0.13084535641997497,False
4-Dec,2000-01-01,-1.1550561188981498e-05,0.0030565807808189405,1.0657266222319053,0.14327361974245634,False
4-Dec,2010-01-01,-3.5085625482251734e-06,0.0010123451047288068,0.5954764091859296,0.27576253182328725,False
5-Dec,1995-01-01,1.7306985293816073e-06,-0.0005007317541487755,0.64568159395341,0.2592427915579556,False
5-Dec,2000-01-01,-4.2218786883382355e-06,0.001184718994055478,0.7890800895466881,0.21503259908461125,False
5-Dec,2010-01-01,1.1015104211006214e-05,-0.0032838051654939804,0.06651361720797586,0.4734844583766932,False
6-Dec,1995-01-01,-1.2082727538402852e-06,0.00041388961249078093,0.723767029568577,0.23460438697872887,False
6-Dec,2000-01-01,-3.092571647000681e-06,0.0010282707920005185,0.7343230772547779,0.23137592814293995,False
6-Dec,2010-01-01,9.62235625026793e-06,-0.0032899294165047444,0.03704735786604241,0.4852236227602209,False
7-Dec,1995-01-01,1.3758407050919012e-05,-0.004888568411387517,-0.09299077197686606,0.5370445538240729,False
7-Dec,2000-01-01,4.268982712360685e-06,-0.0014525440222048491,0.36619388256469304,0.35711020332738797,False
7-Dec,2010-01-01,1.774864238733055e-05,-0.006272309735060988,-0.34334179501472434,0.6343293291245142,False
8-Dec,1995-01-01,1.0739930370383226e-05,-0.00410892367020721,-0.13900845970470577,0.5552782679613584,False
8-Dec,2000-01-01,4.6643980463560025e-06,-0.001720311106878425,0.23668096588677062,0.4064521512408683,False
8-Dec,2010-01-01,2.3926800970687414e-05,-0.010080771237584996,-0.7978022852020831,0.7875073825109768,False
9-Dec,1995-01-01,1.3901965308810074e-05,-0.006396365395126669,-0.569980839142547,0.715654653005568,False
9-Dec,2000-01-01,4.667291500642934e-06,-0.0020839069838507474,0.14601285464583155,0.44195562032342983,False
9-Dec,2010-01-01,2.2885696992497838e-05,-0.011237196100459812,-0.9579128887333933,0.8309466566618109,False
Hi 10,1995-01-01,1.2725841028901359e-05,-0.006692164069785234,-0.8969872858304948,0.8151371492839219,False
Hi 10,2000-01-01,-4.49160842068419e-07,0.00023539690748675124,0.45362219431493156,0.3250503881474689,False
Hi 10,2010-01-01,3.0467185777347666e-05,-0.017472166070829243,-1.9518053879845345,0.9745193428199905,False
