date,p_stress
1999-05-01,0.1369040126286296
1999-06-01,0.11398746521578268
1999-07-01,0.07125300489725311
1999-08-01,0.03087646718484316
1999-09-01,0.038496499612225635
1999-10-01,0.40732610572562283
1999-11-01,0.8924192859016683
1999-12-01,0.9680171310055148
2000-01-01,0.9196663031843995
2000-02-01,0.9999999999999991
2000-03-01,0.9999999999268487
2000-04-01,0.9547082779124052
2000-05-01,0.9479654180987802
2000-06-01,0.9999975391542009
2000-07-01,0.725832773350887
2000-08-01,0.34407533912054783
2000-09-01,0.15164674896279606
2000-10-01,0.1437728253872147
2000-11-01,0.09722979497557727
2000-12-01,0.04036145295865093
2001-01-01,0.36123106055597354
2001-02-01,0.13802428913932674
2001-03-01,0.05154813634886758
2001-04-01,0.02419006677725514
2001-05-01,0.025751862697647208
2001-06-01,0.29338300714287824
2001-07-01,0.27915306082334956
2001-08-01,0.1477573515853879
2001-09-01,0.4950394123024503
2001-10-01,0.9573293484966607
2001-11-01,0.5562052528505707
2001-12-01,0.6539124136666822
2002-01-01,0.32079706548524844
2002-02-01,0.12572855121250145
2002-03-01,0.16449946735271637
2002-04-01,0.4988563876305135
2002-05-01,0.3471671505770026
2002-06-01,0.3724753822208203
2002-07-01,0.5469628229324361
2002-08-01,0.33504265486793433
2002-09-01,0.1917783588904346
2002-10-01,0.14350746591415586
2002-11-01,0.12026805071439886
2002-12-01,0.04508844644553491
2003-01-01,0.02540323991670983
2003-02-01,0.015697679754489755
2003-03-01,0.014576488132095004
2003-04-01,0.01324561169914482
2003-05-01,0.0654622639116964
2003-06-01,0.03577376008001773
2003-07-01,0.1223915084243852
2003-08-01,0.07452949737175976
2003-09-01,0.032862215124226005
2003-10-01,0.0313891885457887
2003-11-01,0.025155591703683342
2003-12-01,0.02511211364518749
2004-01-01,0.0268418438484156
2004-02-01,0.018643506162346613
2004-03-01,0.017828901395506438
2004-04-01,0.01614236666804839
2004-05-01,0.01288942339629046
2004-06-01,0.01851477506710286
2004-07-01,0.03606462186265183
2004-08-01,0.021590837916662213
2004-09-01,0.03080970329970873
2004-10-01,0.01730799389142126
2004-11-01,0.04134151409534467
2004-12-01,0.020366655306926135
2005-01-01,0.016761361607536492
2005-02-01,0.013236072371310432
2005-03-01,0.013564264689042371
2005-04-01,0.03546149022198698
2005-05-01,0.03674525793791313
2005-06-01,0.03299263592121075
2005-07-01,0.035476874915836516
2005-08-01,0.01979885874677703
2005-09-01,0.01418388938705189
2005-10-01,0.013599844530799318
2005-11-01,0.013561966287092508
2005-12-01,0.012205991189202299
2006-01-01,0.11868816922019637
2006-02-01,0.04473982580193514
2006-03-01,0.054354313145990416
2006-04-01,0.02715818996850093
2006-05-01,0.02975978259168279
2006-06-01,0.01693799816252762
2006-07-01,0.03869689359256069
2006-08-01,0.02158590321705605
2006-09-01,0.01598851976690733
2006-10-01,0.017011533521770875
2006-11-01,0.013769450488673275
2006-12-01,0.01316250603961279
2007-01-01,0.012070568500820115
2007-02-01,0.013536910120597066
2007-03-01,0.012180103081991026
2007-04-01,0.016157120108665934
2007-05-01,0.012986641551336074
2007-06-01,0.012699978122887961
2007-07-01,0.019110263933634672
2007-08-01,0.013754502090276913
2007-09-01,0.016997648899975414
2007-10-01,0.013254090009480048
2007-11-01,0.02053208062604262
2007-12-01,0.014245527104547323
2008-01-01,0.013050293187252711
2008-02-01,0.012078391737010833
2008-03-01,0.01238658878333717
2008-04-01,0.014097358838209948
2008-05-01,0.025720158278120006
2008-06-01,0.017859232657527317
2008-07-01,0.023770781852622498
2008-08-01,0.039059832974338723
2008-09-01,0.02093698007958293
2008-10-01,0.0202969734024255
2008-11-01,0.026075967354285294
2008-12-01,0.04346533767575869
2009-01-01,0.0210408217263652
2009-02-01,0.01441407182905706
2009-03-01,0.012382702590924045
2009-04-01,0.11384054343133215
2009-05-01,0.06222994958350567
2009-06-01,0.04650623170440954
2009-07-01,0.02875935322559118
2009-08-01,0.01780210746075303
2009-09-01,0.022173656309629426
2009-10-01,0.051571799556758696
2009-11-01,0.035325143368391584
2009-12-01,0.26082445676601895
2010-01-01,0.09710147743838697
2010-02-01,0.042871765354224205
2010-03-01,0.025317378161176962
2010-04-01,0.09757026836172628
2010-05-01,0.037951921365188594
2010-06-01,0.023633233939895165
2010-07-01,0.015243213978982746
2010-08-01,0.02337130319453337
2010-09-01,0.0489306057588062
2010-10-01,0.02538056691146125
2010-11-01,0.04661965429170578
2010-12-01,0.023233653127308254
2011-01-01,0.0211128325212364
2011-02-01,0.0176515515776834
2011-03-01,0.022629705107913317
2011-04-01,0.014863612178820434
2011-05-01,0.01282797794252097
2011-06-01,0.011929451821296837
2011-07-01,0.012604146474116583
2011-08-01,0.02149888730819534
2011-09-01,0.02803193323115057
2011-10-01,0.03543825983794545
2011-11-01,0.018578090103911808
2011-12-01,0.013765859973539386
2012-01-01,0.01740286975087031
2012-02-01,0.016432407397133784
2012-03-01,0.013191982056169848
2012-04-01,0.012065566749187677
2012-05-01,0.011763911191257404
2012-06-01,0.012306129123199507
2012-07-01,0.019671457389905903
2012-08-01,0.014378994098866182
2012-09-01,0.012719864939808236
2012-10-01,0.012701229981654839
2012-11-01,0.012408803811296512
2012-12-01,0.014528752382460892
2013-01-01,0.012602432559724302
2013-02-01,0.011870726790488225
2013-03-01,0.012532716445677175
2013-04-01,0.017162415636817183
2013-05-01,0.017117714912466962
2013-06-01,0.015502434763310135
2013-07-01,0.01702370877389944
2013-08-01,0.013369901898227189
2013-09-01,0.024362332430970027
2013-10-01,0.01775695390622461
2013-11-01,0.01572199312303222
2013-12-01,0.012839722958664642
2014-01-01,0.01303972222053317
2014-02-01,0.012224515901958149
2014-03-01,0.014640009411401849
2014-04-01,0.041995746726239805
2014-05-01,0.02548617672470918
2014-06-01,0.0338415419182654
2014-07-01,0.060262103707458076
2014-08-01,0.026708041864262205
2014-09-01,0.038715456535485304
2014-10-01,0.07224683436510948
2014-11-01,0.038863458724417974
2014-12-01,0.03366896155940226
2015-01-01,0.01830912981172822
2015-02-01,0.014133688858840577
2015-03-01,0.02673845494972392
2015-04-01,0.029284046173781927
2015-05-01,0.018372988432202496
2015-06-01,0.027902867381546098
2015-07-01,0.054307413746104996
2015-08-01,0.02476725919917372
2015-09-01,0.024465394053415183
2015-10-01,0.019290740525730814
2015-11-01,0.03938674329517116
2015-12-01,0.03337018063199242
2016-01-01,0.03949603968643606
2016-02-01,0.020996639803580408
2016-03-01,0.015224786084705504
2016-04-01,0.0134658352223023
2016-05-01,0.012103937907881987
2016-06-01,0.012227399331841254
2016-07-01,0.019650883157140062
2016-08-01,0.015895553853879404
2016-09-01,0.018715496044155292
2016-10-01,0.05209547851202299
2016-11-01,0.236431318331881
2016-12-01,0.08610939582252308
2017-01-01,0.036743565490414055
2017-02-01,0.025584453300167398
2017-03-01,0.01774407808526086
2017-04-01,0.014044990673058602
2017-05-01,0.01874573194089604
2017-06-01,0.02084499327226993
2017-07-01,0.01619101701594952
2017-08-01,0.015349058214247664
2017-09-01,0.06158754523796813
2017-10-01,0.03349551619293816
2017-11-01,0.01826892622892696
2017-12-01,0.014968265350988372
2018-01-01,0.024809475937670758
2018-02-01,0.01564083618224517
2018-03-01,0.04795654112548877
2018-04-01,0.025098051617138198
2018-05-01,0.1291262506317627
2018-06-01,0.05391026907836199
2018-07-01,0.03329614968333558
2018-08-01,0.020366113408624396
2018-09-01,0.019931051827970718
2018-10-01,0.06503816331855079
2018-11-01,0.028226496425535853
2018-12-01,0.023326941650661556
2019-01-01,0.028455749412239117
2019-02-01,0.02382710735398287
2019-03-01,0.028210383767822138
2019-04-01,0.019862388336458682
2019-05-01,0.015325964808966412
2019-06-01,0.012713989719752457
2019-07-01,0.015216477808944464
2019-08-01,0.018413616254947095
2019-09-01,0.014246989254238833
2019-10-01,0.01250245683477682
2019-11-01,0.012533695194694052
2019-12-01,0.01261187164545318
2020-01-01,0.022845813142492306
2020-02-01,0.016671705258605472
2020-03-01,0.06042011506296843
2020-04-01,0.04413639841825777
2020-05-01,0.034550353341045684
2020-06-01,0.03335062402836815
2020-07-01,0.025801834844982788
2020-08-01,0.015721977417862194
2020-09-01,0.01280670606025763
2020-10-01,0.054068743020996485
2020-11-01,0.27745517546284715
2020-12-01,0.467893297230522
2021-01-01,0.9320732909907838
2021-02-01,0.6143064455659405
2021-03-01,0.34369140489089717
2021-04-01,0.230108108120738
2021-05-01,0.08324205725394207
2021-06-01,0.04284380800457506
2021-07-01,0.0597696771441449
2021-08-01,0.02597567009716955
2021-09-01,0.016587042263454903
2021-10-01,0.018202002716679093
2021-11-01,0.014920337124895752
2021-12-01,0.014774207746036723
2022-01-01,0.14136014638941435
2022-02-01,0.07657402721839882
2022-03-01,0.03594838342476195
2022-04-01,0.02085635449893078
2022-05-01,0.017682684614093544
2022-06-01,0.019408271975860956
2022-07-01,0.02724751866737698
2022-08-01,0.01943726676048018
2022-09-01,0.01423678668891016
2022-10-01,0.012353952030216858
2022-11-01,0.028408482033562932
2022-12-01,0.01695136751142437
2023-01-01,0.09401125182462802
2023-02-01,0.040750632313935414
2023-03-01,0.1542993044809045
2023-04-01,0.11685467807964647
2023-05-01,0.05505604248977632
2023-06-01,0.029995110863041984
2023-07-01,0.025236299561948262
2023-08-01,0.02909861065364299
2023-09-01,0.024997481752337652
2023-10-01,0.043262200818624294
2023-11-01,0.02091926429161922
2023-12-01,0.2601627437975656
2024-01-01,0.3976258285035283
2024-02-01,0.1520305439298456
2024-03-01,0.08191924799058856
2024-04-01,0.04709695426689055
2024-05-01,0.02294219603937863
2024-06-01,0.027612530118162084
2024-07-01,0.4041118098823442
2024-08-01,0.30250524917827837
2024-09-01,0.11122329088364713
2024-10-01,0.0441573644294331
2024-11-01,0.10574041114138343
2024-12-01,0.06470060653752994
2025-01-01,0.03487965413309332
2025-02-01,0.176358888777025
2025-03-01,0.10251437335138287
2025-04-01,0.03973234380630452
2025-05-01,0.02090906584802392
2025-06-01,0.01530511627607627
2025-07-01,0.012841112084692977
2025-08-01,0.03869952143820019
2025-09-01,0.024581959503929482
2025-10-01,0.015881707085452133
2025-11-01,0.013288358640514867
2025-12-01,0.012772208737410938
2026-01-01,0.017631871446862932
2026-02-01,0.013479173889799894
2026-03-01,0.012438944414162559
2026-04-01,0.011878229264595273
