portfolio,split_date,factor,beta,mse_static,mae_static,mse_regime,mae_regime,delta_mse,delta_mae,pct_mse_improvement,dm_se_stat,dm_se_pvalue,dm_ae_stat,dm_ae_pvalue,rsq_static,rsq_augmented,rsq_lift,n_train,n_test
Hi 30,2000-01-01,UMD,-0.005400917915166451,0.0019418259002479657,0.033407976185232405,0.0019418525112310826,0.03340643766362715,2.6610983116940115e-08,-1.5385216052543615e-06,-0.0013704103500495057,-0.0918166075211723,0.9268437489054586,0.65640640360934,0.5115626713334287,0.9983084194728555,0.998383767818574,7.534834571842897e-05,876,311
Lo 20,2000-01-01,Mkt-RF,1.0227635509157844,0.004379731065767307,0.05043608113465185,0.004352850940732075,0.05039599527208419,-2.6880125035232127e-05,-4.008586256766533e-05,0.6137391687204626,0.43823849363414197,0.6612134070049278,0.14638402155577374,0.8836182403847614,0.9536241254565694,0.9555486882100497,0.0019245627534802967,876,311
Lo 20,2000-01-01,SMB,1.3840592499603708,0.004379731065767307,0.05043608113465185,0.0043451648563571236,0.05034458806170144,-3.45662094101834e-05,-9.149307295041459e-05,0.7892313224517035,1.32430641905087,0.18540129953865758,0.4778083782739246,0.6327865973930615,0.9536241254565694,0.9555486882100497,0.0019245627534802967,876,311
Lo 20,2000-01-01,HML,0.5743076530391242,0.004379731065767307,0.05043608113465185,0.004393386510946486,0.05048219111331183,1.3655445179178681e-05,4.6109978659975015e-05,-0.31178729867484034,-0.5154760112094922,0.6062204285267925,-0.3247259072187757,0.7453885252191037,0.9536241254565694,0.9555486882100497,0.0019245627534802967,876,311
Lo 20,2000-01-01,UMD,-0.07322071496079016,0.004379731065767307,0.05043608113465185,0.004372898452114109,0.05037081047338949,-6.832613653197719e-06,-6.527066126236353e-05,0.15600532431323338,1.058151994310105,0.2899861531841146,2.0668052610980796,0.03875250754588211,0.9536241254565694,0.9555486882100497,0.0019245627534802967,876,311
Qnt 2,2000-01-01,Mkt-RF,1.0559984959502873,0.003851717140562567,0.04759565696163496,0.0038216272597419577,0.047467465734551004,-3.008988082060923e-05,-0.00012819122708395553,0.7812069194731786,0.4738425850046097,0.6356121645244448,0.453709408826719,0.6500379940032637,0.9845381646115943,0.9847569344940288,0.0002187698824345219,876,311
Qnt 2,2000-01-01,SMB,0.9443168623670815,0.003851717140562567,0.04759565696163496,0.0038381122316571378,0.047720518326162246,-1.3604908905429178e-05,0.00012486136452728724,0.35321671890584616,0.8482545200413777,0.3962962400994452,-0.9575828795897355,0.33827313560116146,0.9845381646115943,0.9847569344940288,0.0002187698824345219,876,311
Qnt 2,2000-01-01,HML,0.3337128904301567,0.003851717140562567,0.04759565696163496,0.003860834631952137,0.04760583404659537,9.117491389569986e-06,1.0177084960413807e-05,-0.2367123819543592,-0.668026578066303,0.5041166271232327,-0.12500331113216157,0.9005209289985248,0.9845381646115943,0.9847569344940288,0.0002187698824345219,876,311
Qnt 2,2000-01-01,UMD,-0.03837395044723449,0.003851717140562567,0.04759565696163496,0.003849627357470863,0.04756482106269316,-2.0897830917041525e-06,-3.083589894179589e-05,0.05425588160918086,0.7114312880337171,0.47681701616057337,1.8606888997661712,0.06278812230577713,0.9845381646115943,0.9847569344940288,0.0002187698824345219,876,311
Qnt 3,2000-01-01,Mkt-RF,1.0696011655242355,0.003203186706018338,0.043935371610212944,0.00317643525693919,0.04380051606235823,-2.6751449079148205e-05,-0.00013485554785471615,0.8351511021473081,0.4414705079531349,0.6588724077355437,0.469707082506356,0.6385643070622213,0.9778836850559588,0.978581579849298,0.0006978947933392599,876,311
Qnt 3,2000-01-01,SMB,0.5995982385702463,0.003203186706018338,0.043935371610212944,0.003196475784431099,0.044046272275954916,-6.710921587239297e-06,0.00011090066574197255,0.2095076623111109,0.732585955235835,0.46381099978022844,-1.3341337808239753,0.18216001663636971,0.9778836850559588,0.978581579849298,0.0006978947933392599,876,311
Qnt 3,2000-01-01,HML,0.20836616822142087,0.003203186706018338,0.043935371610212944,0.0032092087149615854,0.0439612338508799,6.022008943247243e-06,2.586224066695314e-05,-0.1880005599402849,-0.7918432812847335,0.42845206214046616,-0.5020720163175567,0.6156168637829098,0.9778836850559588,0.978581579849298,0.0006978947933392599,876,311
Qnt 3,2000-01-01,UMD,-0.019157898746832693,0.003203186706018338,0.043935371610212944,0.003202517252103255,0.04392673856177954,-6.694539150830549e-07,-8.633048433404067e-06,0.020899622049044,0.5186292177684996,0.6040193300771088,1.0486744068897778,0.2943279972793187,0.9778836850559588,0.978581579849298,0.0006978947933392599,876,311
Qnt 4,2000-01-01,Mkt-RF,1.0529979482666005,0.0027638280175904177,0.04009715125754294,0.0027321335529109435,0.03987649509532629,-3.169446467947423e-05,-0.00022065616221664947,1.146759656453094,0.5551208542631878,0.5788119994378031,0.7821636530018325,0.4341184022884266,0.9704420610309651,0.9709191314811155,0.0004770704501504408,876,311
Qnt 4,2000-01-01,SMB,0.28010766264083015,0.0027638280175904177,0.04009715125754294,0.0027620436017820283,0.04015756740074926,-1.7844158083893565e-06,6.04161432063155e-05,0.06456319991809982,0.4416247986310419,0.6587607358672665,-1.556951383251599,0.11948202853789325,0.9704420610309651,0.9709191314811155,0.0004770704501504408,876,311
Qnt 4,2000-01-01,HML,0.12984481244688936,0.0027638280175904177,0.04009715125754294,0.0027653733928859462,0.04010611016565392,1.5453752955285269e-06,8.958908110978658e-06,-0.055914307463885836,-0.34946281102662363,0.7267418854845533,-0.2815151510692771,0.7783153089094279,0.9704420610309651,0.9709191314811155,0.0004770704501504408,876,311
Qnt 4,2000-01-01,UMD,-0.009772703023173353,0.0027638280175904177,0.04009715125754294,0.0027634863687829247,0.04009395955823663,-3.416488074930307e-07,-3.1916993063138555e-06,0.012361435129776624,0.5355141690913341,0.5922943624394734,0.7527301039239287,0.45161211606301843,0.9704420610309651,0.9709191314811155,0.0004770704501504408,876,311
Hi 20,2000-01-01,Mkt-RF,0.9880846979278284,0.0019131890638540334,0.03317180328590925,0.0018743454215175061,0.032837354529102004,-3.884364233652728e-05,-0.00033444875680724295,2.030308612483834,0.8805394060022916,0.378567167605266,1.2691555790417348,0.20438558068583768,0.996625649468676,0.9967354702451556,0.00010982077647958555,876,311
Hi 20,2000-01-01,SMB,-0.16139954104316923,0.0019131890638540334,0.03317180328590925,0.0019137779555219755,0.03313042157421497,5.888916679421072e-07,-4.1381711694279955e-05,-0.030780631097473005,-0.30080557568996613,0.7635627564281313,1.8519169594206235,0.06403774821737973,0.996625649468676,0.9967354702451556,0.00010982077647958555,876,311
Hi 20,2000-01-01,HML,-0.014348222538306796,0.0019131890638540334,0.03317180328590925,0.001912891511468986,0.033171297641968016,-2.9755238504743965e-07,-5.056439412315372e-07,0.015552691088879304,0.7215346587083765,0.4705806245332509,0.14249872385848963,0.8866860872989366,0.996625649468676,0.9967354702451556,0.00010982077647958555,876,311
Hi 20,2000-01-01,UMD,-0.004667906767138148,0.0019131890638540334,0.03317180328590925,0.0019132242144058527,0.03317088468957633,3.515055181928413e-08,-9.185963329161329e-07,-0.0018372753892119226,-0.14152207613920917,0.8874575213175673,0.4532951708042222,0.650336209754035,0.996625649468676,0.9967354702451556,0.00010982077647958555,876,311
Lo 10,2000-01-01,Mkt-RF,0.9695556251483763,0.004229695672223081,0.04843155309870948,0.004207481586151984,0.04853803929703395,-2.2214086071097733e-05,0.00010648619832447082,0.5251934841785498,0.39461515757463966,0.6931269254226051,-0.4096367172518929,0.6820724582867064,0.8916834366639307,0.8961762569773946,0.0044928203134638744,876,311
Lo 10,2000-01-01,SMB,1.6271264939358554,0.004229695672223081,0.04843155309870948,0.004180043211010646,0.04832948563590299,-4.9652461212435287e-05,-0.00010206746280649187,1.1739015064017242,1.635808497416621,0.10187967305324364,0.4558105387293701,0.6485262250861383,0.8916834366639307,0.8961762569773946,0.0044928203134638744,876,311
Lo 10,2000-01-01,HML,0.7777990586259343,0.004229695672223081,0.04843155309870948,0.004254741375184186,0.04854324197835234,2.5045702961104706e-05,0.00011168887964285723,-0.5921395982595826,-0.6990222486101977,0.4845381267909741,-0.5864001220285248,0.5576066623270379,0.8916834366639307,0.8961762569773946,0.0044928203134638744,876,311
Lo 10,2000-01-01,UMD,-0.1429510028416227,0.004229695672223081,0.04843155309870948,0.004215982197698001,0.048300506056530294,-1.3713474525080087e-05,-0.00013104704217918595,0.32421894121456823,1.0685808648456288,0.2852585746611185,2.1424114961886898,0.03216038360680318,0.8916834366639307,0.8961762569773946,0.0044928203134638744,876,311
2-Dec,2000-01-01,Mkt-RF,1.0598495092830404,0.004691016460872417,0.0527205490463816,0.00466126835452256,0.052668247093182775,-2.9748106349856453e-05,-5.230195319882308e-05,0.634150542808456,0.45130906521177605,0.6517668121997371,0.18388913803698415,0.8541004260930753,0.9606198883913937,0.9617397666408507,0.0011198782494570292,876,311
2-Dec,2000-01-01,SMB,1.2587519954910387,0.004691016460872417,0.0527205490463816,0.004662001485666074,0.052655479077118476,-2.9014975206342712e-05,-6.506996926312208e-05,0.6185221358389057,1.192229195257927,0.23317138873538612,0.37521991748859856,0.7074969185230608,0.9606198883913937,0.9617397666408507,0.0011198782494570292,876,311
2-Dec,2000-01-01,HML,0.482295558383088,0.004691016460872417,0.0527205490463816,0.004700252219029956,0.05275936396523063,9.235758157539152e-06,3.881491884902971e-05,-0.19688181089480813,-0.4081996878136238,0.6831270773458336,-0.32685492203534716,0.7437776170072357,0.9606198883913937,0.9617397666408507,0.0011198782494570292,876,311
2-Dec,2000-01-01,UMD,-0.051739447466100395,0.004691016460872417,0.0527205490463816,0.004686419262309159,0.05268101081699352,-4.597198563258131e-06,-3.953822938807666e-05,0.09800005183531507,1.0046531467669717,0.31506389635067356,1.7749111585005295,0.07591255754355486,0.9606198883913937,0.9617397666408507,0.0011198782494570292,876,311
3-Dec,2000-01-01,Mkt-RF,1.0727543998946933,0.004035879033951451,0.04911483394265067,0.004004477045183583,0.048911088689493,-3.1401988767868275e-05,-0.00020374525315766667,0.7780706137052675,0.48078837807536356,0.6306669110453047,0.7064568404456829,0.47990408368248527,0.9767172568763901,0.9768747113237101,0.00015745444731996017,876,311
3-Dec,2000-01-01,SMB,1.0132466921166958,0.004035879033951451,0.04911483394265067,0.004023059638901616,0.04923278667237031,-1.281939504983471e-05,0.00011795272971964338,0.31763576018985606,0.7289750093944151,0.4660169493972366,-0.8389349961813033,0.40150578804499437,0.9767172568763901,0.9768747113237101,0.00015745444731996017,876,311
3-Dec,2000-01-01,HML,0.36306121477656694,0.004035879033951451,0.04911483394265067,0.004045508162362401,0.04911428016405896,9.62912841094999e-06,-5.53778591712295e-07,-0.23858813234851334,-0.6403018993205476,0.5219763461955753,0.006223459273948267,0.9950344299845026,0.9767172568763901,0.9768747113237101,0.00015745444731996017,876,311
3-Dec,2000-01-01,UMD,-0.07477101255281585,0.004035879033951451,0.04911483394265067,0.004031625200646999,0.049059498155284556,-4.25383330445242e-06,-5.533578736611339e-05,0.10540041633228968,0.7182602408539124,0.4725968402804894,1.712211921756492,0.08685762121356033,0.9767172568763901,0.9768747113237101,0.00015745444731996017,876,311
4-Dec,2000-01-01,Mkt-RF,1.0467025134600287,0.0037789157287963686,0.046773330250040296,0.003749549428789547,0.04675659848902318,-2.9366300006821756e-05,-1.6731761017116376e-05,0.777109152846213,0.46954547556665516,0.6386797875194756,0.05969334387786773,0.9523998730991967,0.9753623557378998,0.9756593698368224,0.0002970140989226877,876,311
4-Dec,2000-01-01,SMB,0.8985313246906399,0.0037789157287963686,0.046773330250040296,0.0037646763843466637,0.04692574421865681,-1.4239344449704962e-05,0.0001524139686165174,0.3768103199866902,0.9403339383965047,0.3470462963363363,-1.233143344389317,0.21752228855310918,0.9753623557378998,0.9756593698368224,0.0002970140989226877,876,311
4-Dec,2000-01-01,HML,0.317543505998962,0.0037789157287963686,0.046773330250040296,0.003787837717013763,0.04680442577231873,8.921988217394476e-06,3.109552227843759e-05,-0.23609915800467557,-0.6883758406405202,0.49121613366211436,-0.4058966219871619,0.6848185601888241,0.9753623557378998,0.9756593698368224,0.0002970140989226877,876,311
4-Dec,2000-01-01,UMD,-0.01509576981007823,0.0037789157287963686,0.046773330250040296,0.0037781193473384296,0.046761207490395716,-7.963814579389772e-07,-1.2122759644579706e-05,0.021074337590286367,0.7030222284313999,0.4820418969368212,1.8595027572852645,0.06295590879169177,0.9753623557378998,0.9756593698368224,0.0002970140989226877,876,311
5-Dec,2000-01-01,Mkt-RF,1.0598699021565023,0.003563611885617011,0.04595403984789079,0.0035405850565788876,0.045848544436911436,-2.3026829038123517e-05,-0.00010549541097935183,0.646165457328881,0.36699850115102706,0.7136201360272492,0.3700755161692532,0.7113262243411502,0.9780689347830602,0.9784827539252,0.0004138191421397819,876,311
5-Dec,2000-01-01,SMB,0.7281735388861392,0.003563611885617011,0.04595403984789079,0.0035556494388288827,0.04607342877925322,-7.962446788128442e-06,0.00011938893136242967,0.22343754156465354,0.6771989138150488,0.498279756827414,-1.1860927094014606,0.2355856893728394,0.9780689347830602,0.9784827539252,0.0004138191421397819,876,311
5-Dec,2000-01-01,HML,0.18033010071370556,0.003563611885617011,0.04595403984789079,0.0035676723728403836,0.0459695411633904,4.060487223372499e-06,1.5501315499613644e-05,-0.1139430261685037,-0.5858590534585444,0.5579702355480747,-0.347852596841399,0.7279508867999647,0.9780689347830602,0.9784827539252,0.0004138191421397819,876,311
5-Dec,2000-01-01,UMD,-0.013362345976276573,0.003563611885617011,0.04595403984789079,0.0035630592924303438,0.045948317289729375,-5.525931866673384e-07,-5.722558161412594e-06,0.015506547974476217,0.5668609657164537,0.5708086461160986,0.9932010653455449,0.32061197928595253,0.9780689347830602,0.9784827539252,0.0004138191421397819,876,311
6-Dec,2000-01-01,Mkt-RF,1.0755036416898824,0.0030075459412581456,0.042743188124917335,0.002978104834915762,0.04260503315231781,-2.9441106342383526e-05,-0.0001381549725995232,0.9789079507815412,0.49700436883569876,0.6191859704950873,0.4783094188482563,0.6324299935192572,0.96386032032221,0.964835809147267,0.000975488825056936,876,311
6-Dec,2000-01-01,SMB,0.5098892844553544,0.0030075459412581456,0.042743188124917335,0.003001880588433509,0.042813972251776716,-5.6653528246364444e-06,7.078412685938146e-05,0.18837128128012767,0.7500180712315585,0.45324382097895866,-1.0008315333207636,0.31690826173281295,0.96386032032221,0.964835809147267,0.000975488825056936,876,311
6-Dec,2000-01-01,HML,0.2280555521733887,0.0030075459412581456,0.042743188124917335,0.0030151835798094945,0.042775686550631624,7.637638551348958e-06,3.249842571428907e-05,-0.25394918982198184,-0.9439788093484045,0.34518047709256017,-0.5765076992227782,0.5642720673089212,0.96386032032221,0.964835809147267,0.000975488825056936,876,311
6-Dec,2000-01-01,UMD,-0.023506170297358995,0.0030075459412581456,0.042743188124917335,0.0030068189933237857,0.0427314918122857,-7.26947934359852e-07,-1.1696312631634398e-05,0.024170800664669086,0.4838047082825499,0.6285244733130222,1.148221896080873,0.2508769723354318,0.96386032032221,0.964835809147267,0.000975488825056936,876,311
7-Dec,2000-01-01,Mkt-RF,1.0642510810180725,0.0029389695920425574,0.041251386380654405,0.0029145041040304453,0.04111407628312425,-2.4465488012112048e-05,-0.00013731009753015222,0.8324512127772222,0.40869235130738596,0.6827654475822105,0.47957354254225865,0.6315306630583197,0.9633071257064745,0.9637897599848616,0.00048263427838712847,876,311
7-Dec,2000-01-01,SMB,0.41599969612546317,0.0029389695920425574,0.041251386380654405,0.0029364817919961005,0.04133361568156999,-2.4878000464568367e-06,8.222930091558722e-05,0.08464871678811206,0.4011884075310303,0.6882814149809746,-1.4270763857641662,0.15355787826456635,0.9633071257064745,0.9637897599848616,0.00048263427838712847,876,311
7-Dec,2000-01-01,HML,0.14283083814858644,0.0029389695920425574,0.041251386380654405,0.0029408458416715854,0.04125499900080775,1.8762496290279998e-06,3.6126201533454028e-06,-0.06384038930202143,-0.3707319600850839,0.7108371832933416,-0.10392001705873445,0.9172328217975398,0.9633071257064745,0.9637897599848616,0.00048263427838712847,876,311
7-Dec,2000-01-01,UMD,0.018707433827961042,0.0029389695920425574,0.041251386380654405,0.0029396884337227766,0.041263577844083243,7.188416802192572e-07,1.2191463428838645e-05,-0.024458969639072337,-0.5811629921750163,0.5611306071526363,-1.5061357774821518,0.13203232183264024,0.9633071257064745,0.9637897599848616,0.00048263427838712847,876,311
8-Dec,2000-01-01,Mkt-RF,1.045714536351424,0.0027113689074653702,0.03978580987828323,0.0026755771988138982,0.039523010756758827,-3.5791708651472e-05,-0.0002627991215244027,1.3200604518597452,0.6421335883336889,0.5207864489362091,0.9375857379055057,0.34845734357597724,0.9607380751706169,0.9613089676133463,0.0005708924427293427,876,311
8-Dec,2000-01-01,SMB,0.2024383725983833,0.0027113689074653702,0.03978580987828323,0.0027100889768670792,0.03982816773680881,-1.2799305982909986e-06,4.235785852558377e-05,0.047206066085912955,0.443220933754494,0.6576059386893973,-1.5066568987004798,0.1318986247882692,0.9607380751706169,0.9613089676133463,0.0005708924427293427,876,311
8-Dec,2000-01-01,HML,0.12442884315792109,0.0027113689074653702,0.03978580987828323,0.002712740177897511,0.03978218520715313,1.3712704321406678e-06,-3.624671130096624e-06,-0.05057483798553081,-0.32883486883359303,0.7422805058760491,0.11786084152063389,0.9061779208674676,0.9607380751706169,0.9613089676133463,0.0005708924427293427,876,311
8-Dec,2000-01-01,UMD,-0.02692483189561394,0.0027113689074653702,0.03978580987828323,0.002710467995110469,0.03977480293795979,-9.009123549011226e-07,-1.1006940323438075e-05,0.033227214209788566,0.5132708680610447,0.6077618590668701,0.9426954876929665,0.34583668206020723,0.9607380751706169,0.9613089676133463,0.0005708924427293427,876,311
9-Dec,2000-01-01,Mkt-RF,1.0373823413227505,0.0022396832184991083,0.03569349204950879,0.0022092864609738454,0.03544034799572933,-3.0396757525262812e-05,-0.0002531440537794638,1.3571900380462183,0.5775438425343287,0.5635721305460184,0.9083143966977226,0.36371213835735694,0.9678901084114458,0.9681020363260334,0.00021192791458757299,876,311
9-Dec,2000-01-01,SMB,0.03893450525009756,0.0022396832184991083,0.03569349204950879,0.0022395723169976334,0.03569923088727412,-1.1090150147481312e-07,5.73883776532752e-06,0.004951660152596588,0.22030945190579782,0.825630159440327,-1.0594009986634518,0.2894171950712585,0.9678901084114458,0.9681020363260334,0.00021192791458757299,876,311
9-Dec,2000-01-01,HML,0.09774186594824531,0.0022396832184991083,0.03569349204950879,0.002240636189369454,0.035695770809794955,9.529708703457339e-07,2.2787602861618073e-06,-0.042549359769921115,-0.3168718137590766,0.7513408701196811,-0.09427016415719895,0.9248945498977286,0.9678901084114458,0.9681020363260334,0.00021192791458757299,876,311
9-Dec,2000-01-01,UMD,-0.03922740377572463,0.0022396832184991083,0.03569349204950879,0.0022391923896619005,0.035687911102541776,-4.908288372077602e-07,-5.5809469670167755e-06,0.021915100901487402,0.21621835403176723,0.8288175474652211,0.32766343170498363,0.7431661555168243,0.9678901084114458,0.9681020363260334,0.00021192791458757299,876,311
Hi 10,2000-01-01,Mkt-RF,0.9784034422275094,0.0019081000122802103,0.03323938539693718,0.0018683974824893815,0.032918722273437055,-3.9702529790828795e-05,-0.0003206631235001256,2.0807363102201144,0.9265150261898819,0.35417839186853595,1.2253235803586517,0.22045332728389044,0.9909381478293161,0.9911561897399682,0.00021804191065211143,876,311
Hi 10,2000-01-01,SMB,-0.20668079561239677,0.0019081000122802103,0.03323938539693718,0.001908941161403447,0.03318790492740763,8.411491232366685e-07,-5.148046952955371e-05,-0.04408307310010871,-0.3346133597894706,0.7379167656769392,1.8010108968163205,0.07170116246186686,0.9909381478293161,0.9911561897399682,0.00021804191065211143,876,311
Hi 10,2000-01-01,HML,-0.034231003260103476,0.0019081000122802103,0.03323938539693718,0.0019073399032997957,0.03323848450729412,-7.601089804145766e-07,-9.008896430587332e-07,0.039835908784793414,0.7696055860043673,0.4415338904546542,0.10641673406210758,0.9152517166048517,0.9909381478293161,0.9911561897399682,0.00021804191065211143,876,311
Hi 10,2000-01-01,UMD,0.0006201544994023853,0.0019081000122802103,0.03323938539693718,0.001908093624443283,0.03323950438193683,-6.387836927381624e-09,1.189849996516279e-07,0.00033477474379071227,0.1940358470472716,0.8461478133913998,-0.441940430184049,0.6585323130743552,0.9909381478293161,0.9911561897399682,0.00021804191065211143,876,311
Lo 30,2010-01-01,Mkt-RF,1.0433435420719448,0.0036782579141215826,0.04679698952879581,0.003725264715585642,0.046749001134123766,4.7006801464059226e-05,-4.7988394672043855e-05,-1.2779637143874694,-0.6605212926536772,0.5089193590114336,0.15380142562492774,0.8777663097267494,0.9791178150542592,0.9796635060753168,0.0005456910210576149,996,191
Lo 30,2010-01-01,SMB,1.191175521941417,0.0036782579141215826,0.04679698952879581,0.003644073580421548,0.04674580902381303,-3.4184333700034656e-05,-5.118050498278265e-05,0.9293620648186204,1.6278666481336177,0.10355316468438547,0.3361863480480956,0.7367303470826547,0.9791178150542592,0.9796635060753168,0.0005456910210576149,996,191
Lo 30,2010-01-01,HML,0.4521991537632732,0.0036782579141215826,0.04679698952879581,0.0036900735437520793,0.04685766731822663,1.1815629630496701e-05,6.067778943082136e-05,-0.32122895964239184,-0.646572865993248,0.5179084239207354,-0.5208298572242561,0.6024853018805543,0.9791178150542592,0.9796635060753168,0.0005456910210576149,996,191
Lo 30,2010-01-01,UMD,-0.053158874708131465,0.0036782579141215826,0.04679698952879581,0.0036724319053269322,0.046769923999439765,-5.826008794650346e-06,-2.7065529356044837e-05,0.15839043728508298,1.8590228139824303,0.06302390470437325,1.5074660433504234,0.1316912413900766,0.9791178150542592,0.9796635060753168,0.0005456910210576149,996,191
Med 40,2010-01-01,Mkt-RF,1.059346609585286,0.0029918595395420815,0.041576508652410686,0.0030401227511567467,0.04153633666928041,4.826321161466524e-05,-4.0171983130277145e-05,-1.6131509844226228,-0.6937781191556038,0.4878213666637703,0.12633362432597656,0.8994678411132448,0.9822462288165072,0.9827671365290651,0.000520907712557861,996,191
Med 40,2010-01-01,SMB,0.5606364301566038,0.0029918595395420815,0.041576508652410686,0.0029866973230717746,0.04161501013006563,-5.162216470306919e-06,3.850147765494666e-05,0.17254207298438284,0.7532366562150796,0.45130771557903815,-0.5361550704999677,0.5918513823157152,0.9822462288165072,0.9827671365290651,0.000520907712557861,996,191
Med 40,2010-01-01,HML,0.19629190385544054,0.0029918595395420815,0.041576508652410686,0.0029951601415421163,0.04159180445275078,3.3006020000348087e-06,1.5295800340091315e-05,-0.11031941695163877,-0.434628156680012,0.6638323539068152,-0.2971765338831233,0.766331736287684,0.9822462288165072,0.9827671365290651,0.000520907712557861,996,191
Med 40,2010-01-01,UMD,0.002921002999121222,0.0029918595395420815,0.041576508652410686,0.0029921378224312687,0.04157805827932427,2.7828288918715915e-07,1.54962691358701e-06,-0.009301335357132163,-1.8459048700450635,0.06490601942873364,-1.5715412842389533,0.11605697275070637,0.9822462288165072,0.9827671365290651,0.000520907712557861,996,191
Hi 30,2010-01-01,Mkt-RF,0.9918697366804949,0.0017737716298094142,0.03266838926386173,0.0017926417646290907,0.032496696857192725,1.8870134819676514e-05,-0.0001716924066690051,-1.0638424080389677,-0.3941707685366482,0.6934549656109199,0.5780533039244043,0.5632281321088317,0.9983084194728555,0.998383767818574,7.534834571842897e-05,996,191
Hi 30,2010-01-01,SMB,-0.13247219432902882,0.0017737716298094142,0.03266838926386173,0.0017721789215507627,0.03263401569624399,-1.59270825865151e-06,-3.437356761774174e-05,0.08979218248194899,1.2366240121794738,0.2162267010896901,2.0520127623534012,0.04016842212756844,0.9983084194728555,0.998383767818574,7.534834571842897e-05,996,191
Hi 30,2010-01-01,HML,-0.006465395552001041,0.0017737716298094142,0.03266838926386173,0.0017737700168450432,0.03266926430490773,-1.612964371008191e-09,8.750410459973379e-07,9.093416220562161e-05,0.008610230970721663,0.9931301145280129,-0.5163958382223114,0.6055779719015766,0.9983084194728555,0.998383767818574,7.534834571842897e-05,996,191
Hi 30,2010-01-01,UMD,-0.0067459491451878,0.0017737716298094142,0.03266838926386173,0.001773332258949375,0.032664465596117485,-4.3937086003915764e-07,-3.923667744244741e-06,0.024770430006616273,1.7694751138372815,0.07681462023340635,1.7252568638648633,0.08448119200992377,0.9983084194728555,0.998383767818574,7.534834571842897e-05,996,191
Lo 20,2010-01-01,Mkt-RF,1.023941222042416,0.003776603979847511,0.04768182836056267,0.003824480953670748,0.04783868430584148,4.7876973823236975e-05,0.00015685594527881097,-1.2677255565771584,-0.6939737200393893,0.48769868989176945,-0.5180019782518899,0.6044568890875219,0.9536241254565694,0.9555486882100497,0.0019245627534802967,996,191
Lo 20,2010-01-01,SMB,1.3699867358865339,0.003776603979847511,0.04768182836056267,0.0037253276739713753,0.04752187465334599,-5.127630587613589e-05,-0.0001599537072166854,1.3577358428300519,1.755357779843535,0.07919812900086831,0.9142504621084652,0.3605852540167289,0.9536241254565694,0.9555486882100497,0.0019245627534802967,996,191
Lo 20,2010-01-01,HML,0.555718183681823,0.003776603979847511,0.04768182836056267,0.003792028990136929,0.04779191944215915,1.5425010289417656e-05,0.00011009108159647923,-0.40843600154338866,-0.6962937137255842,0.48624490917568464,-0.7569773835653674,0.4490634122268329,0.9536241254565694,0.9555486882100497,0.0019245627534802967,996,191
Lo 20,2010-01-01,UMD,-0.06084124865781358,0.003776603979847511,0.04768182836056267,0.003769560848487799,0.04763939207271285,-7.04313135971215e-06,-4.243628784982023e-05,0.18649377581804413,1.9268151171131556,0.05400267484405474,2.0760945676310536,0.03788520550731911,0.9536241254565694,0.9555486882100497,0.0019245627534802967,996,191
Qnt 2,2010-01-01,Mkt-RF,1.0521334608774653,0.0035272702451664135,0.0451043829769339,0.00357410837910054,0.04509224253626393,4.683813393412638e-05,-1.2140440669973496e-05,-1.3278861748206252,-0.6494028146917301,0.516078045162947,0.03904996630078935,0.9688505516214694,0.9845381646115943,0.9847569344940288,0.0002187698824345219,996,191
Qnt 2,2010-01-01,SMB,0.9457796565230528,0.0035272702451664135,0.0451043829769339,0.003508980526792404,0.04513481691704449,-1.8289718374009476e-05,3.043394011058992e-05,0.518523308472685,1.3651857657470472,0.1721946710439317,-0.25190305796444185,0.80111599588027,0.9845381646115943,0.9847569344940288,0.0002187698824345219,996,191
Qnt 2,2010-01-01,HML,0.33879230941967925,0.0035272702451664135,0.0451043829769339,0.0035349950183834887,0.04512179233512048,7.724773217075188e-06,1.740935818658057e-05,-0.2190014566550667,-0.5540534316208341,0.5795422790134934,-0.2002929381650025,0.841251485177809,0.9845381646115943,0.9847569344940288,0.0002187698824345219,996,191
Qnt 2,2010-01-01,UMD,-0.02839372138931657,0.0035272702451664135,0.0451043829769339,0.003524412648727866,0.04508588243429649,-2.857596438547629e-06,-1.8500542637411854e-05,0.08101438902969031,1.8016123243236841,0.07160642088605318,1.936601910238692,0.052794024288390196,0.9845381646115943,0.9847569344940288,0.0002187698824345219,996,191
Qnt 3,2010-01-01,Mkt-RF,1.0661528939857097,0.003076358951206749,0.04255692718518052,0.0031282804094858066,0.04255582292100359,5.192145827905741e-05,-1.1042641769251627e-06,-1.6877568288541367,-0.7457259939389718,0.455832953417183,0.0034572852673548185,0.9972414909582152,0.9778836850559588,0.978581579849298,0.0006978947933392599,996,191
Qnt 3,2010-01-01,SMB,0.5889409732720718,0.003076358951206749,0.04255692718518052,0.0030704455887747414,0.04259936812649904,-5.913362432007768e-06,4.2440941318520886e-05,0.19221952073207063,0.8156359900965598,0.4147083588375593,-0.5626534307136608,0.5736709010846472,0.9778836850559588,0.978581579849298,0.0006978947933392599,996,191
